dc,time,wm_changes,firing_count
32117,131,34,14
32118,68,23,2
32119,306,58,3
32120,267,54,11
32121,155,25,5
32122,20,5,0
32123,73,36,9
32124,43,12,1
32125,120,61,13
32126,59,12,1
32127,117,60,10
32128,515,21,1
32129,172,76,8
32130,272,49,23
32131,150,23,5
32132,131,23,4
32133,122,23,3
32134,107,23,2
32135,704,58,3
32136,421,69,18
32137,162,19,4
32138,19,5,0
32139,86,36,9
32140,73,12,1
32141,133,61,13
32142,40,12,1
32143,108,60,10
32144,230,22,1
32145,125,73,8
32146,91,23,8
32147,262,58,3
32148,226,38,12
32149,222,39,6
32150,176,25,6
32151,19,5,0
32152,70,36,9
32153,43,12,1
32154,123,61,12
32155,52,12,1
32156,131,60,10
32157,118,16,1
32158,130,71,8
32159,75,20,5
32160,275,58,3
32161,205,35,12
32162,133,23,6
32163,313,63,14
32164,132,23,7
32165,353,57,15
32166,102,17,1
32167,19,5,0
32168,103,52,14
32169,50,13,1
32170,91,61,6
32171,51,13,1
32172,102,60,6
32173,1764,187,1
32174,282,80,9
32175,441,75,33
32176,197,23,15
32177,155,23,14
32178,204,23,13
32179,138,23,12
32180,133,23,11
32181,138,23,10
32182,133,23,9
32183,130,23,8
32184,128,23,7
32185,133,23,6
32186,148,23,5
32187,107,23,4
32188,108,23,3
32189,85,23,2
32190,884,63,2
32191,1389,187,61
32192,511,47,13
32193,185,24,2
32194,384,38,5
32195,628,25,6
32196,19,5,0
32197,96,36,9
32198,51,12,1
32199,157,61,12
32200,41,12,1
32201,123,60,10
32202,43,11,1
32203,105,58,7
32204,200,41,8
32205,243,21,5
32206,104,22,7
32207,532,71,3
32208,435,44,14
32209,487,86,15
32210,88,14,2
32211,112,19,4
32212,19,5,0
32213,86,36,9
32214,52,12,1
32215,113,61,12
32216,42,12,1
32217,108,60,10
32218,94,15,1
32219,113,71,8
32220,73,20,5
32221,371,58,3
32222,324,41,16
32223,145,20,1
32224,21,5,0
32225,91,45,11
32226,41,13,1
32227,88,61,6
32228,196,32,1
32229,114,68,9
32230,113,27,9
32231,117,23,3
32232,93,23,2
32233,399,59,2
32234,411,52,13
32235,739,69,22
32236,239,14,3
32237,428,40,7
32238,43,8,5
32239,83,28,7
32240,44,13,2
32241,45,13,2
32242,1786,533,6
32243,590,3,0
32244,96,31,9
32245,408,9,1
32246,143,35,12
32247,218,24,2
32248,1041,79,5
32249,45,3,0
32250,68,31,9
32251,20,5,0
32252,55,30,8
32253,66,18,4
32254,649,85,5
32255,31,3,0
32256,60,26,7
32257,18,5,0
32258,51,32,7
32259,19,7,0
32260,50,33,7
32261,529,122,7
32262,76,3,0
32263,55,31,9
32264,18,5,0
32265,50,31,8
32266,38,15,1
32267,555,73,2
32268,29,3,0
32269,55,31,9
32270,486,51,4
32271,28,3,0
32272,53,31,9
32273,601,87,5
32274,28,3,0
32275,46,26,7
32276,440,67,3
32277,48,3,0
32278,167,52,14
32279,94,16,3
32280,68,10,1
32281,144,18,5
32282,20,5,0
32283,84,41,11
32284,106,15,1
32285,100,68,8
32286,77,21,6
32287,175,51,3
32288,104,24,5
32289,86,19,4
32290,19,5,0
32291,64,36,9
32292,41,12,1
32293,124,61,12
32294,41,12,1
32295,119,60,10
32296,88,15,1
32297,112,71,8
32298,70,20,5
32299,216,58,3
32300,134,29,8
32301,29,5,0
32302,135,45,11
32303,47,13,1
32304,86,61,6
32305,268,32,1
32306,152,68,9
32307,150,27,9
32308,107,23,3
32309,86,23,2
32310,344,59,2
32311,378,52,13
32312,377,47,15
32313,258,40,7
32314,33,6,1
32315,142,28,7
32316,57,13,2
32317,43,13,2
32318,735,158,6
32319,146,3,0
32320,57,31,9
32321,223,9,1
32322,71,33,10
32323,119,23,2
32324,579,81,5
32325,33,3,0
32326,79,31,9
32327,27,5,0
32328,74,30,8
32329,82,18,4
32330,875,85,5
32331,48,3,0
32332,85,26,7
32333,30,5,0
32334,82,29,7
32335,5411,686,31
32336,431,3,0
32337,109,31,9
32338,29,5,0
32339,69,31,8
32340,50,15,1
32341,823,73,2
32342,33,3,0
32343,63,31,9
32344,526,51,4
32345,30,3,0
32346,55,31,9
32347,551,75,5
32348,26,3,0
32349,48,26,7
32350,298,49,3
32351,48,3,0
32352,198,52,14
32353,99,16,3
32354,49,10,1
32355,122,18,5
32356,19,5,0
32357,85,41,11
32358,110,15,1
32359,111,68,8
32360,80,21,6
32361,180,51,3
32362,102,24,5
32363,86,19,4
32364,18,5,0
32365,65,36,9
32366,40,12,1
32367,156,61,12
32368,52,12,1
32369,123,60,10
32370,87,15,1
32371,111,71,8
32372,70,20,5
32373,216,58,3
32374,130,29,8
32375,20,5,0
32376,84,45,11
32377,41,13,1
32378,84,61,6
32379,186,32,1
32380,105,68,9
32381,107,27,9
32382,77,23,3
32383,59,23,2
32384,220,59,2
32385,204,52,13
32386,215,47,15
32387,167,40,7
32388,26,6,1
32389,52,28,7
32390,39,13,2
32391,38,13,2
32392,471,158,6
32393,113,3,0
32394,55,31,9
32395,217,9,1
32396,66,34,10
32397,43,18,2
32398,83,29,6
32399,87,38,1
32400,529,80,5
32401,27,3,0
32402,52,31,9
32403,18,5,0
32404,46,30,8
32405,58,18,4
32406,558,85,5
32407,27,3,0
32408,46,26,7
32409,18,5,0
32410,43,29,7
32411,18,7,0
32412,51,31,7
32413,20,9,0
32414,68,40,15
32415,870,295,57
32416,2396,24,113
32417,123,19,2
32418,11539,141,9
32419,834,3,0
32420,156,31,9
32421,42,5,0
32422,110,31,8
32423,73,15,1
32424,1163,73,2
32425,35,3,0
32426,77,31,9
32427,641,50,4
32428,31,3,0
32429,57,31,9
32430,647,75,5
32431,29,3,0
32432,50,26,7
32433,406,49,3
32434,49,3,0
32435,225,64,14
32436,81,16,3
32437,35,10,1
32438,116,18,5
32439,19,5,0
32440,74,36,9
32441,62,12,1
32442,113,57,9
32443,323,51,1
32444,120,72,8
32445,204,50,24
32446,89,23,5
32447,76,23,4
32448,70,23,3
32449,59,23,2
32450,332,54,3
32451,235,64,17
32452,118,19,4
32453,19,5,0
32454,67,36,9
32455,42,12,1
32456,120,61,13
32457,41,12,1
32458,106,60,10
32459,187,24,1
32460,117,73,8
32461,84,23,8
32462,227,58,3
32463,198,38,12
32464,181,39,6
32465,161,25,6
32466,27,5,0
32467,89,36,9
32468,52,12,1
32469,115,61,12
32470,51,12,1
32471,119,60,10
32472,175,28,1
32473,117,74,8
32474,123,34,14
32475,69,23,2
32476,297,58,3
32477,362,54,11
32478,211,25,5
32479,29,5,0
32480,105,36,9
32481,58,12,1
32482,179,61,13
32483,71,12,1
32484,196,60,10
32485,648,21,1
32486,224,76,8
32487,270,49,23
32488,97,23,5
32489,81,23,4
32490,73,23,3
32491,64,23,2
32492,429,58,3
32493,353,69,18
32494,158,19,4
32495,20,5,0
32496,73,36,9
32497,57,12,1
32498,120,61,13
32499,45,12,1
32500,109,60,10
32501,203,22,1
32502,123,73,8
32503,89,23,8
32504,259,58,3
32505,226,38,12
32506,222,39,6
32507,175,25,6
32508,21,5,0
32509,69,36,9
32510,45,12,1
32511,119,61,12
32512,51,12,1
32513,119,60,10
32514,106,16,1
32515,134,71,8
32516,83,20,5
32517,268,58,3
32518,209,35,12
32519,153,23,6
32520,312,63,14
32521,125,23,7
32522,351,57,15
32523,91,17,1
32524,31,5,0
32525,104,52,14
32526,63,13,1
32527,123,61,6
32528,51,13,1
32529,84,60,6
32530,1034,187,1
32531,150,80,9
32532,324,75,33
32533,190,23,15
32534,147,23,14
32535,142,23,13
32536,138,23,12
32537,136,23,11
32538,134,23,10
32539,129,23,9
32540,182,23,8
32541,132,23,7
32542,158,23,6
32543,118,23,5
32544,133,23,4
32545,140,23,3
32546,129,23,2
32547,1062,63,2
32548,1268,187,61
32549,400,47,13
32550,154,24,2
32551,438,38,5
32552,1021,25,6
32553,41,5,0
32554,170,36,9
32555,89,12,1
32556,251,61,12
32557,77,12,1
32558,190,60,10
32559,227,18,1
32560,136,73,8
32561,92,22,7
32562,643,58,3
32563,447,44,14
32564,575,85,14
32565,89,14,2
32566,117,19,4
32567,19,5,0
32568,70,36,9
32569,41,12,1
32570,113,61,12
32571,41,12,1
32572,118,60,10
32573,86,15,1
32574,111,71,8
32575,74,20,5
32576,348,58,3
32577,287,41,16
32578,155,20,1
32579,21,5,0
32580,115,45,11
32581,50,13,1
32582,101,61,6
32583,193,32,1
32584,114,68,9
32585,111,27,9
32586,79,23,3
32587,63,23,2
32588,293,59,2
32589,270,52,13
32590,484,69,22
32591,140,14,3
32592,311,40,7
32593,44,8,5
32594,60,28,7
32595,44,13,2
32596,45,13,2
32597,1930,534,6
32598,924,3,0
32599,88,31,9
32600,365,9,1
32601,82,35,12
32602,140,24,2
32603,631,79,5
32604,29,3,0
32605,55,31,9
32606,17,5,0
32607,48,30,8
32608,59,18,4
32609,615,85,5
32610,50,3,0
32611,52,26,7
32612,18,5,0
32613,60,32,7
32614,19,7,0
32615,245,49,8
32616,51,16,2
32617,18,9,0
32618,628,661,14
32619,49,38,3
32620,169,88,9
32621,39,11,0
32622,7336,576,266
32623,74,13,0
32624,120,38,8
32625,36,15,0
32626,292,58,7
32627,97,19,1
32628,542,115,7
32629,128,49,13
32630,32,17,0
32631,835,123,9
32632,588,229,3
32633,3243,321,114
32634,49,13,0
32635,93,38,8
32636,35,15,0
32637,251,53,7
32638,77,19,1
32639,635,110,7
32640,132,49,13
32641,36,17,0
32642,1059,135,9
32643,701,243,3
32644,6919,552,158
32645,204,88,3
32646,784,138,33
32647,6881,1936,35
32648,6096,3,0
32649,98,31,9
32650,26,5,0
32651,61,31,8
32652,47,15,1
32653,909,73,2
32654,32,3,0
32655,58,31,9
32656,657,51,4
32657,30,3,0
32658,56,31,9
32659,737,94,5
32660,30,3,0
32661,48,26,7
32662,449,67,3
32663,52,3,0
32664,160,52,14
32665,80,16,3
32666,36,10,1
32667,115,18,5
32668,18,5,0
32669,107,41,11
32670,110,15,1
32671,105,68,8
32672,78,21,6
32673,173,51,3
32674,102,24,5
32675,85,19,4
32676,19,5,0
32677,66,36,9
32678,41,12,1
32679,117,61,12
32680,53,12,1
32681,119,60,10
32682,90,15,1
32683,111,71,8
32684,68,20,5
32685,228,58,3
32686,137,29,8
32687,21,5,0
32688,89,45,11
32689,44,13,1
32690,99,61,6
32691,218,32,1
32692,116,68,9
32693,118,27,9
32694,81,23,3
32695,64,23,2
32696,319,59,2
32697,231,52,13
32698,268,47,15
32699,271,40,7
32700,29,6,1
32701,78,28,7
32702,42,13,2
32703,40,13,2
32704,713,158,6
32705,139,3,0
32706,60,31,9
32707,269,9,1
32708,96,33,10
32709,119,23,2
32710,643,81,5
32711,28,3,0
32712,54,31,9
32713,19,5,0
32714,48,30,8
32715,58,18,4
32716,594,85,5
32717,28,3,0
32718,47,26,7
32719,17,5,0
32720,43,29,7
32721,5944,767,31
32722,276,3,0
32723,98,31,9
32724,26,5,0
32725,69,31,8
32726,53,15,1
32727,1039,73,2
32728,52,3,0
32729,105,31,9
32730,667,51,4
32731,32,3,0
32732,58,31,9
32733,594,75,5
32734,29,3,0
32735,48,26,7
32736,330,49,3
32737,49,3,0
32738,294,64,14
32739,82,16,3
32740,35,10,1
32741,118,18,5
32742,19,5,0
32743,79,36,9
32744,64,12,1
32745,120,57,9
32746,324,51,1
32747,122,72,8
32748,205,50,24
32749,133,23,5
32750,77,23,4
32751,72,23,3
32752,62,23,2
32753,429,54,3
32754,291,64,17
32755,117,19,4
32756,21,5,0
32757,67,36,9
32758,42,12,1
32759,123,61,13
32760,40,12,1
32761,108,60,10
32762,160,24,1
32763,118,73,8
32764,87,23,8
32765,273,58,3
32766,198,38,12
32767,181,39,6
32768,143,25,6
32769,19,5,0
32770,67,36,9
32771,42,12,1
32772,114,61,12
32773,53,12,1
32774,120,60,10
32775,173,28,1
32776,117,74,8
32777,125,34,14
32778,77,23,2
32779,326,58,3
32780,233,54,11
32781,167,25,5
32782,19,5,0
32783,68,36,9
32784,40,12,1
32785,113,61,13
32786,44,12,1
32787,113,60,10
32788,331,21,1
32789,125,76,8
32790,185,49,23
32791,92,23,5
32792,76,23,4
32793,71,23,3
32794,63,23,2
32795,357,58,3
32796,369,69,18
32797,158,19,4
32798,22,5,0
32799,73,36,9
32800,42,12,1
32801,122,61,13
32802,42,12,1
32803,110,60,10
32804,231,22,1
32805,135,73,8
32806,96,23,8
32807,400,58,3
32808,314,38,12
32809,245,39,6
32810,196,25,6
32811,21,5,0
32812,77,36,9
32813,47,12,1
32814,130,61,12
32815,56,12,1
32816,124,60,10
32817,95,16,1
32818,136,71,8
32819,74,20,5
32820,292,58,3
32821,223,35,12
32822,131,23,6
32823,332,63,14
32824,128,23,7
32825,330,57,15
32826,93,17,1
32827,19,5,0
32828,102,52,14
32829,51,13,1
32830,95,61,6
32831,53,13,1
32832,85,60,6
32833,1009,187,1
32834,146,80,9
32835,362,75,33
32836,210,23,15
32837,148,23,14
32838,139,23,13
32839,134,23,12
32840,158,23,11
32841,126,23,10
32842,123,23,9
32843,118,23,8
32844,115,23,7
32845,112,23,6
32846,108,23,5
32847,104,23,4
32848,102,23,3
32849,90,23,2
32850,862,63,2
32851,2067,187,61
32852,562,47,13
32853,139,24,2
32854,331,38,5
32855,640,25,6
32856,20,5,0
32857,97,36,9
32858,55,12,1
32859,145,61,12
32860,43,12,1
32861,126,60,10
32862,42,11,1
32863,108,58,7
32864,210,41,8
32865,290,21,5
32866,145,22,7
32867,559,71,3
32868,398,44,14
32869,469,86,15
32870,89,14,2
32871,115,19,4
32872,19,5,0
32873,69,36,9
32874,42,12,1
32875,108,61,12
32876,41,12,1
32877,109,60,10
32878,92,15,1
32879,110,71,8
32880,71,20,5
32881,355,58,3
32882,289,41,16
32883,142,20,1
32884,21,5,0
32885,89,45,11
32886,40,13,1
32887,86,61,6
32888,190,32,1
32889,113,68,9
32890,112,27,9
32891,79,23,3
32892,63,23,2
32893,285,59,2
32894,269,52,13
32895,446,69,22
32896,148,14,3
32897,313,40,7
32898,42,8,5
32899,56,28,7
32900,42,13,2
32901,45,13,2
32902,1484,534,6
32903,533,3,0
32904,61,31,9
32905,296,9,1
32906,78,35,12
32907,128,24,2
32908,715,79,5
32909,29,3,0
32910,55,31,9
32911,18,5,0
32912,48,30,8
32913,61,18,4
32914,658,85,5
32915,32,3,0
32916,63,26,7
32917,19,5,0
32918,55,32,7
32919,20,7,0
32920,168,36,8
32921,764,118,8
32922,95,3,0
32923,78,31,9
32924,20,5,0
32925,59,31,8
32926,39,15,1
32927,830,73,2
32928,32,3,0
32929,58,31,9
32930,602,51,4
32931,29,3,0
32932,53,31,9
32933,682,87,5
32934,30,3,0
32935,48,26,7
32936,481,67,3
32937,51,3,0
32938,364,90,14
32939,81,16,3
32940,36,10,1
32941,170,18,5
32942,19,5,0
32943,73,36,9
32944,57,12,1
32945,102,57,9
32946,273,42,1
32947,153,70,8
32948,169,33,13
32949,81,23,4
32950,70,23,3
32951,60,23,2
32952,248,54,3
32953,194,51,14
32954,94,19,4
32955,19,5,0
32956,66,36,9
32957,44,12,1
32958,121,61,13
32959,44,12,1
32960,118,60,10
32961,118,19,1
32962,118,72,8
32963,81,22,7
32964,228,58,3
32965,188,29,8
32966,21,5,0
32967,85,45,11
32968,44,13,1
32969,91,61,6
32970,38,13,1
32971,205,105,8
32972,45,13,2
32973,148,20,5
32974,29,5,0
32975,67,36,9
32976,43,12,1
32977,119,61,13
32978,316,49,1
32979,145,76,8
32980,139,36,13
32981,93,23,5
32982,86,23,4
32983,92,23,3
32984,63,23,2
32985,397,58,6
32986,456,78,29
32987,222,42,9
32988,21,5,0
32989,89,45,11
32990,45,13,1
32991,92,61,6
32992,42,13,1
32993,225,105,8
32994,45,13,2
32995,142,20,5
32996,20,5,0
32997,70,36,9
32998,39,12,1
32999,109,61,12
33000,42,12,1
33001,117,60,10
33002,176,24,1
33003,121,73,8
33004,89,24,9
33005,293,62,6
33006,238,42,12
33007,211,42,9
33008,21,5,0
33009,83,45,11
33010,44,13,1
33011,90,61,6
33012,40,13,1
33013,225,105,8
33014,45,13,2
33015,136,20,5
33016,19,5,0
33017,89,36,9
33018,41,12,1
33019,109,61,12
33020,42,12,1
33021,117,60,10
33022,146,24,1
33023,118,73,8
33024,90,24,9
33025,306,62,6
33026,290,42,12
33027,267,42,9
33028,21,5,0
33029,91,45,11
33030,44,13,1
33031,117,61,6
33032,40,13,1
33033,228,105,8
33034,44,13,2
33035,170,21,7
33036,20,5,0
33037,67,36,9
33038,39,12,1
33039,107,61,12
33040,40,12,1
33041,113,60,10
33042,91,16,1
33043,111,71,8
33044,70,20,5
33045,294,62,6
33046,265,45,16
33047,127,25,3
33048,21,5,0
33049,114,46,17
33050,1732,80,11
33051,49,6,1
33052,87,45,11
33053,44,13,1
33054,86,61,6
33055,574,99,1
33056,119,74,9
33057,175,51,21
33058,120,23,9
33059,104,23,8
33060,97,23,7
33061,94,23,6
33062,90,23,5
33063,84,23,4
33064,88,23,3
33065,69,23,2
33066,435,59,2
33067,952,145,43
33068,409,47,14
33069,132,15,3
33070,285,39,6
33071,273,20,5
33072,20,5,0
33073,99,36,9
33074,55,12,1
33075,151,61,12
33076,45,12,1
33077,130,60,10
33078,371,56,1
33079,131,76,8
33080,99,24,7
33081,68,23,2
33082,526,58,3
33083,343,56,12
33084,217,19,4
33085,20,5,0
33086,74,36,9
33087,41,12,1
33088,129,61,13
33089,43,12,1
33090,120,60,10
33091,317,52,1
33092,132,76,8
33093,203,50,24
33094,97,23,5
33095,82,23,4
33096,80,23,3
33097,69,23,2
33098,449,58,3
33099,508,78,20
33100,399,19,4
33101,20,5,0
33102,72,36,9
33103,45,12,1
33104,130,61,13
33105,46,12,1
33106,119,60,10
33107,208,22,1
33108,127,73,8
33109,95,24,9
33110,350,58,3
33111,383,47,19
33112,374,48,6
33113,363,25,6
33114,32,5,0
33115,80,36,9
33116,46,12,1
33117,119,61,12
33118,45,12,1
33119,131,60,10
33120,96,14,1
33121,138,71,8
33122,85,20,5
33123,733,58,3
33124,511,44,19
33125,359,37,23
33126,743,90,26
33127,23,5,0
33128,130,40,15
33129,89,24,6
33130,2184,77,9
33131,234,24,10
33132,649,95,42
33133,194,25,3
33134,263,38,17
33135,22,5,0
33136,100,45,11
33137,48,13,1
33138,95,61,6
33139,44,13,1
33140,305,105,11
33141,182,20,7
33142,368,52,9
33143,111,13,1
33144,243,37,5
33145,109,19,4
33146,19,5,0
33147,71,36,9
33148,41,12,1
33149,110,61,12
33150,42,12,1
33151,108,60,10
33152,174,24,1
33153,116,73,8
33154,89,23,8
33155,469,58,3
33156,229,33,9
33157,21,5,0
33158,83,45,11
33159,40,13,1
33160,85,61,6
33161,38,13,1
33162,283,105,8
33163,45,13,2
33164,111,20,5
33165,18,5,0
33166,69,36,9
33167,39,12,1
33168,111,61,13
33169,41,12,1
33170,129,60,10
33171,104,17,1
33172,118,72,8
33173,79,22,7
33174,427,62,6
33175,271,33,8
33176,21,5,0
33177,98,52,14
33178,55,13,1
33179,101,61,6
33180,46,13,1
33181,120,60,6
33182,41,13,1
33183,265,109,8
33184,99,20,4
33185,20,5,0
33186,81,45,11
33187,40,13,1
33188,84,61,6
33189,38,13,1
33190,289,105,8
33191,55,13,2
33192,115,20,5
33193,20,5,0
33194,71,36,9
33195,54,12,1
33196,120,61,13
33197,42,12,1
33198,121,60,10
33199,718,101,1
33200,177,88,8
33201,385,72,40
33202,140,23,8
33203,103,23,7
33204,96,23,6
33205,113,23,5
33206,98,23,4
33207,144,23,3
33208,91,23,2
33209,1100,62,6
33210,1028,136,53
33211,396,44,13
33212,24,5,0
33213,106,34,11
33214,67,19,5
33215,300,65,10
33216,789,13,1
33217,173,14,2
33218,362,47,12
33219,175,14,2
33220,21,5,0
33221,100,45,11
33222,52,13,1
33223,92,61,6
33224,43,13,1
33225,295,105,8
33226,48,13,2
33227,178,20,5
33228,20,5,0
33229,72,36,9
33230,42,12,1
33231,117,61,13
33232,44,12,1
33233,118,60,10
33234,388,21,1
33235,128,76,8
33236,193,49,23
33237,92,23,5
33238,79,23,4
33239,73,23,3
33240,65,23,2
33241,779,62,6
33242,783,77,19
33243,364,19,4
33244,50,5,0
33245,111,36,9
33246,63,12,1
33247,173,61,13
33248,58,12,1
33249,167,60,10
33250,323,14,1
33251,155,73,8
33252,136,24,9
33253,789,58,3
33254,460,38,12
33255,457,38,6
33256,319,19,4
33257,33,5,0
33258,109,36,9
33259,61,12,1
33260,204,61,12
33261,64,12,1
33262,175,60,10
33263,353,20,1
33264,205,73,8
33265,160,23,8
33266,1400,58,3
33267,547,38,12
33268,470,38,6
33269,394,20,6
33270,32,5,0
33271,132,36,9
33272,54,12,1
33273,173,61,12
33274,54,12,1
33275,156,60,10
33276,464,30,1
33277,128,77,8
33278,141,34,14
33279,71,23,2
33280,709,58,3
33281,452,57,14
33282,173,31,7
33283,23,5,0
33284,149,42,15
33285,91,25,7
33286,4260,83,9
33287,687,64,11
33288,148,15,3
33289,186,19,4
33290,21,5,0
33291,93,36,9
33292,49,12,1
33293,122,61,13
33294,43,12,1
33295,109,60,10
33296,398,21,1
33297,127,76,8
33298,183,49,23
33299,92,23,5
33300,80,23,4
33301,74,23,3
33302,64,23,2
33303,931,58,3
33304,513,76,20
33305,309,19,4
33306,21,5,0
33307,75,36,9
33308,49,12,1
33309,122,61,13
33310,44,12,1
33311,128,60,10
33312,173,21,1
33313,121,73,8
33314,92,23,8
33315,588,58,3
33316,417,38,12
33317,412,38,6
33318,238,19,4
33319,21,5,0
33320,79,36,9
33321,46,12,1
33322,136,61,12
33323,46,12,1
33324,128,60,10
33325,276,21,1
33326,139,73,8
33327,146,23,8
33328,1442,58,3
33329,455,38,12
33330,466,38,6
33331,339,20,6
33332,22,5,0
33333,90,36,9
33334,50,12,1
33335,136,61,12
33336,47,12,1
33337,129,60,10
33338,110,15,1
33339,131,71,8
33340,83,20,5
33341,1085,58,3
33342,638,38,14
33343,425,31,10
33344,40,5,0
33345,361,43,18
33346,107,25,7
33347,4016,84,9
33348,683,72,17
33349,303,24,9
33350,666,77,37
33351,265,26,4
33352,198,23,1
33353,22,5,0
33354,126,52,14
33355,50,13,1
33356,99,61,6
33357,57,13,1
33358,95,60,6
33359,191,27,1
33360,113,67,9
33361,98,23,7
33362,68,23,2
33363,361,63,2
33364,371,47,11
33365,641,70,26
33366,216,16,5
33367,184,13,1
33368,277,23,7
33369,671,61,23
33370,167,13,1
33371,201,20,1
33372,32,5,0
33373,204,52,14
33374,61,13,1
33375,95,61,6
33376,45,13,1
33377,90,60,6
33378,210,32,1
33379,121,68,9
33380,145,27,9
33381,79,23,3
33382,67,23,2
33383,348,63,2
33384,324,52,13
33385,471,51,19
33386,190,14,3
33387,409,40,7
33388,76,8,5
33389,61,28,7
33390,45,13,2
33391,47,13,2
33392,4986,961,6
33393,2155,5,1
33394,83,31,9
33395,464,9,1
33396,82,34,11
33397,606,91,3
33398,771,79,5
33399,36,3,0
33400,75,31,9
33401,23,5,0
33402,55,30,8
33403,85,18,4
33404,812,85,5
33405,33,3,0
33406,54,26,7
33407,20,5,0
33408,53,30,7
33409,22,7,0
33410,2435,481,207
33411,31,9,0
33412,300,62,38
33413,297,14,1
33414,104,45,10
33415,84,32,2
33416,784,53,3
33417,28,11,0
33418,89,41,8
33419,451,49,2
33420,434,14,1
33421,89,45,10
33422,72,32,2
33423,620,50,2
33424,490,14,1
33425,147,45,11
33426,108,32,2
33427,804,50,2
33428,607,28,1
33429,669,26,3
33430,1140,72,13
33431,32,9,0
33432,110,43,15
33433,9480,38,23
33434,9302,91,25
33435,84539,634,288
33436,193,66,3
33437,631,116,24
33438,10682,753,19
33439,1069,787,96
33440,270,42,10
33441,213,16,1
33442,260,25,4
33443,344,25,4
33444,398,19,2
33445,441,19,2
33446,441,19,2
33447,431,16,1
33448,538,25,4
33449,629,25,4
33450,660,19,2
33451,742,16,1
33452,672,16,1
33453,801,25,4
33454,806,19,2
33455,816,16,1
33456,856,16,1
33457,885,19,2
33458,975,25,4
33459,1036,19,2
33460,1039,19,2
33461,1093,16,1
33462,1201,19,2
33463,1169,16,1
33464,1209,19,2
33465,1133,16,1
33466,1206,16,1
33467,1251,16,1
33468,1248,16,1
33469,1231,19,2
33470,1356,22,3
33471,1401,25,4
33472,1407,19,2
33473,1553,25,4
33474,1542,19,2
33475,1672,25,4
33476,1657,19,2
33477,1667,19,2
33478,1744,16,1
33479,1809,25,4
33480,2316,16,1
33481,2138,25,4
33482,2051,19,2
33483,2065,19,2
33484,2068,19,2
33485,2017,16,1
33486,2053,16,1
33487,2166,25,4
33488,2156,16,1
33489,2182,16,1
33490,2120,16,1
33491,2150,16,1
33492,2180,19,2
33493,2251,19,2
33494,2214,16,1
33495,2229,19,2
33496,2227,16,1
33497,2267,19,2
33498,2257,16,1
33499,2267,16,1
33500,2292,19,2
33501,2340,16,1
33502,2309,16,1
33503,2327,16,1
33504,2438,25,4
33505,2459,16,1
33506,2813,16,1
33507,2504,19,2
33508,2504,16,1
33509,14996,483,6
33510,274,3,0
33511,83,31,9
33512,19,5,0
33513,61,31,8
33514,39,15,1
33515,811,73,2
33516,31,3,0
33517,57,31,9
33518,767,51,4
33519,29,3,0
33520,53,31,9
33521,1084,112,5
33522,29,3,0
33523,50,26,7
33524,13175,640,10
33525,149,3,0
33526,251,64,14
33527,104,16,3
33528,36,10,1
33529,126,18,5
33530,19,5,0
33531,85,36,9
33532,66,12,1
33533,104,57,9
33534,321,51,1
33535,115,72,8
33536,182,50,24
33537,91,23,5
33538,77,23,4
33539,72,23,3
33540,62,23,2
33541,316,54,3
33542,235,64,17
33543,126,19,4
33544,19,5,0
33545,67,36,9
33546,43,12,1
33547,120,61,13
33548,43,12,1
33549,104,60,10
33550,161,24,1
33551,119,73,8
33552,85,23,8
33553,235,58,3
33554,197,38,12
33555,186,39,6
33556,140,25,6
33557,19,5,0
33558,66,36,9
33559,41,12,1
33560,111,61,12
33561,52,12,1
33562,112,60,10
33563,171,28,1
33564,115,74,8
33565,122,34,14
33566,66,23,2
33567,284,58,3
33568,233,54,11
33569,146,25,5
33570,22,5,0
33571,66,36,9
33572,41,12,1
33573,109,61,13
33574,50,12,1
33575,110,60,10
33576,324,21,1
33577,121,76,8
33578,173,49,23
33579,85,23,5
33580,76,23,4
33581,70,23,3
33582,62,23,2
33583,329,58,3
33584,323,69,18
33585,150,19,4
33586,20,5,0
33587,70,36,9
33588,45,12,1
33589,115,61,13
33590,44,12,1
33591,109,60,10
33592,200,22,1
33593,124,73,8
33594,88,23,8
33595,263,58,3
33596,233,38,12
33597,224,39,6
33598,178,25,6
33599,20,5,0
33600,70,36,9
33601,48,12,1
33602,117,61,12
33603,50,12,1
33604,114,60,10
33605,88,16,1
33606,109,71,8
33607,73,20,5
33608,272,58,3
33609,205,35,12
33610,129,23,6
33611,297,63,14
33612,126,23,7
33613,299,57,15
33614,90,17,1
33615,21,5,0
33616,100,52,14
33617,50,13,1
33618,90,61,6
33619,51,13,1
33620,83,60,6
33621,947,187,1
33622,138,80,9
33623,297,75,33
33624,170,23,15
33625,146,23,14
